duration,time_of_day,at_bats,runs,hits,rbi,earned_runs,bases_on_balls,strikeouts,plate_appearances,batting_average,on_base_percentage,slugging_percentage,on_base_plus,pitches,strikes,win_probability_for_offensive_player,average_leverage_index,win_probability_added,win_probability_subtracted,base_out_runs_added,putouts,assists,innings_pitched,home_runs,strikes_by_contact,strikes_swinging,strikes_looking,grounded_balls,fly_balls,line_drives,unknown_bat_type,game_score,inherited_runners,inherited_score,win_probability_by_pitcher,base_out_runs_saved,home,weekday,month,day,opponent,won
172.0,1,31,2,7,2,1.0,1,4,33,0.226,0.242,0.226,0.468,156,79,-0.234,0.14,0.285,-0.519,-3.0,27,5,9.0,4,49,11,19,16,12,4,0,41,2.0,0.0,-0.266,-3.0,1,6,5,31,DET,0
171.0,0,36,10,11,10,6.75,1,8,38,0.306,0.324,0.667,0.991,146,88,0.498,0.89,0.955,-0.457,5.6,27,9,9.0,0,50,19,19,13,16,9,0,51,2.0,1.0,0.002,0.0,1,7,6,1,DET,1
198.0,0,32,7,7,6,4.5,2,13,35,0.219,0.257,0.5,0.757,161,93,0.404,1.12,0.843,-0.439,2.6,27,14,9.0,3,47,22,24,11,9,5,0,62,2.0,0.0,0.096,1.0,1,1,6,2,DET,1
226.0,1,41,12,13,11,9.0,7,5,49,0.317,0.429,0.634,1.063,170,109,0.63,0.78,1.471,-0.843,7.3,27,10,9.0,1,73,18,18,19,17,5,0,25,1.0,0.0,-0.127,-0.3,0,3,6,4,PIT,1
168.0,1,32,4,6,4,4.0,2,8,34,0.188,0.235,0.469,0.7040000000000001,132,77,-0.115,0.4,0.195,-0.309,-0.7,24,12,8.0,2,44,12,21,8,16,6,0,18,0.0,0.0,-0.386,-2.8,0,4,6,5,PIT,0
178.0,0,33,1,7,1,1.0,4,8,38,0.212,0.297,0.333,0.631,141,90,-0.392,0.55,0.479,-0.871,-3.7,24,8,8.0,2,54,17,19,11,15,8,0,52,1.0,1.0,-0.108,-1.8,0,5,6,6,PIT,0
162.0,1,39,7,14,7,7.0,4,8,44,0.359,0.419,0.564,0.983,115,102,0.312,0.42,0.547,-0.233,2.4,27,14,9.0,0,63,18,21,9,23,10,0,76,1.0,1.0,0.188,3.6,0,6,6,7,MIA,1
177.0,0,27,1,3,1,1.0,3,6,33,0.111,0.242,0.14800000000000002,0.391,144,73,-0.312,1.83,0.3720000000000001,-0.685,-3.6,27,10,9.0,0,41,12,20,9,13,3,0,72,1.0,0.0,0.8109999999999999,4.6,0,7,6,8,MIA,1
266.0,0,46,7,10,6,5.25,9,13,55,0.217,0.345,0.435,0.78,189,130,0.472,1.39,1.651,-1.179,0.9,36,19,12.0,1,69,30,31,8,25,8,0,54,0.0,0.0,0.03,0.1,0,1,6,9,MIA,1
215.0,1,37,13,13,13,12.38,4,10,43,0.35100000000000003,0.442,0.8109999999999999,1.253,168,102,0.544,0.71,0.789,-0.245,8.6,27,8,9.0,2,65,20,17,10,17,6,0,38,4.0,1.0,-0.044,-2.0,1,2,6,10,PIT,1
195.0,1,33,7,10,7,7.88,3,11,36,0.303,0.361,0.7879999999999999,1.149,140,90,0.416,1.28,0.835,-0.419,2.6,24,5,8.0,0,50,16,24,7,15,8,0,42,2.0,1.0,0.002,-0.6,1,3,6,11,PIT,1
257.0,1,43,8,15,8,7.2,7,8,52,0.349,0.462,0.5579999999999999,1.02,203,123,0.489,1.58,1.79,-1.304,3.4,33,9,11.0,2,75,19,29,15,20,12,0,29,0.0,0.0,0.013,-0.9,1,4,6,12,PIT,1
210.0,0,34,6,10,6,6.75,3,6,39,0.294,0.385,0.412,0.7959999999999999,148,94,0.31,1.23,0.813,-0.504,1.6,27,15,9.0,0,55,20,19,14,14,8,0,59,2.0,0.0,0.189,0.0,1,5,6,13,PIT,1
