duration,time_of_day,at_bats,runs,hits,rbi,earned_runs,bases_on_balls,strikeouts,plate_appearances,batting_average,on_base_percentage,slugging_percentage,on_base_plus,pitches,strikes,win_probability_for_offensive_player,average_leverage_index,win_probability_added,win_probability_subtracted,base_out_runs_added,putouts,assists,innings_pitched,home_runs,strikes_by_contact,strikes_swinging,strikes_looking,grounded_balls,fly_balls,line_drives,unknown_bat_type,game_score,inherited_runners,inherited_score,win_probability_by_pitcher,base_out_runs_saved,home,weekday,month,day,opponent,won
167.0,0,36,5,10,5,5.0,2,16,39,0.278,0.333,0.444,0.778,124,96,0.245,0.75,0.611,-0.366,0.2,27,2,9.0,0,52,22,23,10,10,5,0,72,0.0,0.0,0.255,3.8,0,1,5,12,TOR,1
148.0,1,32,5,9,5,5.62,0,7,32,0.281,0.281,0.7190000000000001,1.0,121,79,0.173,0.95,0.531,-0.36,0.7,27,4,9.0,1,43,14,24,12,13,4,0,73,0.0,0.0,0.33,2.9,1,2,5,13,CLE,1
186.0,0,34,0,7,0,0.0,0,9,34,0.206,0.206,0.206,0.412,172,100,-0.249,0.38,0.147,-0.398,-4.9,27,9,9.0,5,62,20,18,12,13,9,0,36,4.0,1.0,-0.251,-4.1,1,3,5,14,CLE,0
196.0,1,33,4,10,4,3.38,3,9,38,0.303,0.35100000000000003,0.333,0.685,123,103,0.103,1.31,0.969,-0.866,-0.3,27,12,9.0,1,57,20,26,13,13,10,0,58,1.0,0.0,0.398,2.9,1,5,5,16,TOR,1
194.0,1,32,2,6,2,2.0,3,7,36,0.188,0.278,0.188,0.465,186,83,-0.103,0.33,0.173,-0.276,-2.9,27,10,9.0,3,48,12,23,10,15,9,0,6,1.0,0.0,-0.398,-5.1,1,6,5,17,TOR,0
91.0,0,19,4,7,4,9.0,1,2,20,0.368,0.4,0.579,0.979,78,51,0.226,1.04,0.479,-0.252,1.8,15,6,5.0,0,37,5,9,8,9,5,0,59,,,0.155,1.7,1,7,5,18,TOR,1
186.0,0,32,2,7,2,2.0,2,8,35,0.219,0.28600000000000003,0.313,0.598,150,91,-0.384,1.1,0.629,-1.013,-2.9,27,5,9.0,3,46,18,27,13,11,6,0,59,0.0,0.0,-0.116,-0.1,1,1,5,19,TOR,0
160.0,1,33,0,6,0,0.0,0,13,35,0.182,0.229,0.212,0.441,104,102,-0.458,0.56,0.21600000000000005,-0.674,-4.9,24,13,8.0,2,59,22,21,9,11,7,0,52,1.0,0.0,-0.042,1.4,0,2,5,20,HOU,0
173.0,1,28,1,1,1,1.0,2,14,30,0.036000000000000004,0.1,0.14300000000000002,0.243,152,86,-0.364,0.6,0.055,-0.418,-3.9,24,11,8.0,1,42,29,15,6,8,1,0,35,3.0,3.0,-0.13699999999999998,-0.6,0,3,5,21,HOU,0
196.0,1,36,9,10,9,9.0,2,12,38,0.278,0.316,0.639,0.955,138,110,0.53,0.79,1.025,-0.495,4.1,27,14,9.0,1,65,24,21,9,15,8,0,47,5.0,1.0,-0.029,0.9,0,4,5,22,HOU,1
160.0,1,38,4,11,3,3.0,3,11,41,0.289,0.341,0.421,0.763,107,107,0.126,0.75,0.485,-0.36,-0.9,27,7,9.0,0,52,25,30,15,12,8,0,87,,,0.375,4.9,0,5,5,23,HOU,1
207.0,1,35,4,9,4,1.0,0,7,38,0.257,0.297,0.28600000000000003,0.583,184,95,0.099,0.57,0.601,-0.501,-1.0,24,3,8.0,3,59,14,22,14,15,7,0,16,3.0,3.0,-0.6,-6.6,0,6,5,24,MIN,0
196.0,0,32,1,6,1,1.0,1,13,34,0.188,0.235,0.313,0.5479999999999999,173,86,-0.252,0.44,0.302,-0.555,-4.0,24,7,8.0,1,41,24,21,9,10,5,0,33,1.0,0.0,-0.248,-3.6,0,7,5,25,MIN,0
175.0,0,32,0,5,0,0.0,3,16,35,0.156,0.229,0.188,0.416,126,104,-0.31,0.5,0.174,-0.484,-5.0,24,9,8.0,2,49,33,22,4,12,4,0,54,0.0,0.0,-0.19,-2.6,0,1,5,26,MIN,0
176.0,0,29,2,7,2,2.16,5,8,35,0.241,0.371,0.31,0.682,111,94,-0.07400000000000001,1.16,0.85,-0.925,-1.3,27,14,9.0,0,56,17,21,14,7,5,0,53,0.0,0.0,0.575,3.9,1,2,5,27,KCR,1
151.0,1,33,4,12,4,4.5,1,4,36,0.364,0.361,0.364,0.725,122,86,0.049,1.11,0.716,-0.6659999999999999,-0.3,27,5,9.0,1,56,8,22,16,15,8,0,73,0.0,0.0,0.451,1.9,1,3,5,28,KCR,1
183.0,1,33,8,10,8,9.0,1,10,35,0.303,0.343,0.545,0.888,160,83,0.562,1.21,0.892,-0.33,3.7,27,13,9.0,1,42,18,23,12,11,3,0,26,1.0,0.0,-0.061,-2.1,1,4,5,29,KCR,1
190.0,1,37,10,15,8,11.25,1,7,39,0.405,0.41,0.6759999999999999,1.086,152,93,0.341,0.97,0.705,-0.364,5.7,27,12,9.0,1,65,11,18,14,17,10,0,46,4.0,0.0,0.16,0.9,1,5,5,30,CLE,1
161.0,1,35,6,10,4,2.25,1,8,39,0.28600000000000003,0.316,0.314,0.63,131,88,0.287,0.67,0.76,-0.473,1.7,27,7,9.0,1,53,21,14,12,17,6,0,56,0.0,0.0,0.214,3.9,1,6,5,31,CLE,1
170.0,0,27,2,4,2,2.0,5,7,34,0.14800000000000002,0.265,0.185,0.45,130,86,-0.394,0.95,0.611,-1.003,-2.9,27,15,9.0,2,48,17,23,10,12,4,0,53,1.0,1.0,-0.106,-0.1,1,7,6,1,CLE,0
150.0,0,27,2,5,2,2.25,3,9,30,0.185,0.267,0.37,0.637,118,80,-0.179,1.29,0.335,-0.513,-2.3,27,5,9.0,0,47,15,18,7,11,5,0,77,1.0,0.0,0.6779999999999999,4.9,1,1,6,2,CLE,1
213.0,1,35,5,8,5,5.0,3,11,39,0.229,0.308,0.343,0.6509999999999999,154,111,0.11,0.69,0.602,-0.491,-0.1,24,10,8.0,3,64,23,25,9,15,9,0,28,1.0,0.0,-0.609,-4.5,0,3,6,4,WSN,0
187.0,0,37,4,11,4,4.0,1,13,38,0.297,0.316,0.541,0.856,133,94,-0.153,1.13,0.926,-1.0759999999999998,-1.1,24,13,8.0,1,48,19,27,9,15,8,0,48,1.0,1.0,-0.34700000000000003,-1.5,0,4,6,5,WSN,0
202.0,1,36,4,10,4,4.0,2,8,38,0.278,0.316,0.389,0.705,127,102,-0.067,1.27,0.907,-0.974,-1.0,24,10,8.0,0,61,21,20,12,16,6,0,45,4.0,3.0,-0.433,-1.5,0,6,6,7,KCR,0
146.0,0,31,2,5,2,2.0,1,5,32,0.161,0.188,0.258,0.446,132,76,-0.171,1.18,0.269,-0.439,-3.0,27,6,9.0,0,43,12,21,17,9,6,0,82,1.0,0.0,0.6709999999999999,5.0,0,7,6,8,KCR,1
182.0,0,40,5,12,4,3.0,2,4,42,0.3,0.333,0.45,0.7829999999999999,145,97,0.042,1.09,0.612,-0.5710000000000001,-0.0,27,8,9.0,1,67,13,17,18,18,10,0,67,0.0,0.0,0.458,3.0,0,1,6,9,KCR,1
